SMILES,"Water solubility {measured, converted}"
NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,2.615
NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O,3.046
NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)=CNC2=N1,5.441
O=C1NC2=CC=CC=C2C=C1,2.141
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,1.398
CC1=CC=CC=C1OCC(O)CO,1.189
CSCCC(N)C(O)=O,0.659
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,2.356
O=NN1CCOCC1,-0.935
N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O,1.596
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,3.79
OCCC1=CC=CC=C1,0.741
N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,2.578
NCCCCCC(O)=O,-0.585
CNN,-1.337
CNC(=O)CSP(=S)(OC)OC,0.993
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,6.291
OCC1OC(OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)C(O)C(O)C1O,2.64
OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1,3.348
CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C,4.261
CN1CCCC(CN2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1,4.745
COC1=CC2=C(SC3=CC=CC=C3N2CC(C)CN(C)C)C=C1,4.215
O=C1NCCN1C1=NC=C(S1)N(=O)=O,3.217
CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,4.082
NC1=NNC=N1,-0.522
CC(C)C[C@H](N)C(O)=O,0.785
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,2.922
CCOC1=CC=C(NC(C)=O)C=C1,2.369
CC(N)=S,-0.336
NC(N)=S,-0.271
CC(C)(N)C(O)=O,-0.244
C\C=C(/C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC24OC13O,3.016
COP(=O)(OC)OC=C(Cl)Cl,1.441
CN(C)N=O,-1.13
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CCC2=O,3.695
CNC(=O)OC1=C2C=CC=CC2=CC=C1,3.262
CSCC[C@H](N)C(O)=O,0.421
NC1=CC=C(C=C1)S(N)(=O)=O,1.361
COC(=O)C1=CCCN(C)C1,-0.809
N[C@@H](CC1=CC=CC=C1)C(O)=O,0.788
CNC(=O)OC1=CC=CC(=C1)C(C)C,3.357
OC=O,-1.337
CC(O)=O,-1.221
CCOS(=O)(=O)OCC,1.343
NC(=O)C1=CC=CC=C1O,1.823
NC1=CC=C(C(O)=O)C(O)=C1,1.957
CC1=CNC(=O)NC1=O,1.519
CSCCC(NC(C)=O)C(O)=O,-0.206
OC(=O)C1=CC=CC=C1,1.555
OC(=O)C1=CC(=O)NC(=O)N1,1.933
N[C@H](CC1=CC(I)=C(O)C(I)=C1)C(O)=O,2.858
O=C1NC=CC(=O)N1,1.493
CCCCCC=O,1.249
C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,1.826
[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,3.476
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,1.914
O=C1OCCN1\N=C\C1=CC=C(O1)N(=O)=O,3.75
CO,-1.494
CC(C)O,-1.221
CC(C)=O,-1.236
ClC(Cl)Cl,1.177
ClC(Cl)(Cl)C(Cl)(Cl)Cl,3.675
CC(=O)OCC(=O)C1(O)C(CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(C)=O,4.13
CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,3.669
OC(=O)CS,-1.036
C[C@]12CCC3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C,4.627
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,3.512
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.708
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.074
OC(=O)C1=C(O)C=CC=C1,1.79
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.358
O=C1NC2=C(NC=N2)C(=O)N1,3.343
O=C1NC2=C(N1)C(=O)NC(=O)N2,3.447
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,3.463
N[C@@H](CC(N)=O)C(O)=O,0.653
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1.67
CC1=CC=C(C=C1)S(N)(=O)=O,1.734
CCC(=O)C1=CC=C(O)C=C1,2.639
N[C@@H](CC1=CN=CN1)C(O)=O,0.532
CCCO,-1.221
NC1=NC(=O)NC=C1,1.143
CCCCO,0.069
CCCCCO,0.603
C1=CC=CC=C1,1.64
CC(Cl)(Cl)Cl,2.015
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)C(CCC5C4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,5.293
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,2.835
CC(C)[C@H](N)C(O)=O,0.302
C[C@@H](O)[C@H](N)C(O)=O,0.089
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,6.183
COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl,6.539
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,6.9
CCC1=CC=C(C=C1)C(C(Cl)Cl)C1=CC=C(CC)C=C1,6.488
N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,1.183
NC1=NC=NC2=C1N=CN2,2.118
CC[C@@H](C)[C@H](N)C(O)=O,0.581
NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F,3.591
OC(=O)C1=CC=C(Cl)C=C1,3.337
[H]C([H])([H])C([H])([H])[H],2.699
C#C,1.336
CCl,0.977
CI,1.012
CS,0.495
BrCBr,1.165
CCBr,1.083
ClCBr,0.889
CCC,2.849
CC#C,1.042
CCCl,0.983
ClC=C,0.851
CCI,1.591
CCN,-1.346
CC#N,-1.387
CC=O,-1.356
CCS,0.6
ICI,2.507
NC=O,-1.346
ON=C,-0.577
CSC,0.451
C1CC1,2.043
BrC(Br)Br,1.911
CC(C)Br,1.587
ClC(Cl)Br,1.733
CC(C)Cl,1.404
CC(C)I,2.084
CC(C)N,-1.228
CC(Cl)Cl,1.293
ClC(Cl)=C,1.603
FC(F)=C,2.579
FC(Cl)Cl,0.738
FC(F)Cl,1.494
FC(F)F,1.233
CC1CO1,-1.007
FC(F)(F)Br,2.668
CC(C)(C)O,-1.13
FC(F)(Cl)Cl,2.635
FC(F)(F)F,3.67
CS(O)(=O)=O,-1.017
C[Si](C)(C)C,3.653
CCC(C)(C)C,3.671
CC(C)(C)CO,0.401
CCC(C)(C)O,-0.096
ClC(Cl)(Cl)C=O,0.691
FC(F)(F)CCl,1.11
OC(=O)C(Br)(Br)Br,0.171
CC(=O)C(C)(C)C,0.722
CC(C)(C)C(O)=O,0.673
CC(Cl)(Cl)C(O)=O,-0.545
ClC(Cl)C(Cl)(Cl)Cl,2.625
OC(=O)C(F)(F)Cl,-0.884
OC(=O)C(F)(F)F,-0.943
[O-][N+](=O)C(Cl)(Cl)Cl,2.006
FC(F)(Cl)C(Cl)(Cl)Cl,3.309
FC(Cl)(Cl)C(F)(Cl)Cl,3.23
FC(F)(Cl)C(F)(Cl)Cl,3.042
FC(F)(Cl)C(F)(F)Cl,3.119
FC(F)(F)C(F)(F)Cl,3.425
FC(F)(F)C(F)(F)F,4.249
FC(F)(F)C(F)(F)C(F)(F)F,4.518
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1.685
CC1(C)C2CCC1(C)C(=O)C2,1.978
OC1(C(=O)NC(=O)NC1=O)C1(O)C(=O)NC(=O)NC1=O,1.994
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,4.316
CC(Cl)C(Cl)(Cl)C(O)O,0.867
ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,6.317
COC1=C2O[C@H]3[C@@H](O)C=CC4[C@H]5CC(C=C1)=C2[C@@]34CCN5C,1.522
CC(C)C1=CC(=C(C)C=C1O)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC(C(C)C)=C(O)C=C1C,3.628
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2.523
CCC1(C(C)C)C(=O)NC(=O)NC1=O,2.214
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,2.26
OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,2.209
CC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,2.458
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.712
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,2.12
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,3.712
NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,3.451
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,5.181
CCC(C)(O)CC,0.38
CCC(C)(O)C#C,-0.004
COS(=O)(=O)OC,0.654
CCOP(=O)(C#N)N(C)C,0.219
NC(CO)(CO)CO,-0.657
OC(=O)CC(O)(CC(O)=O)C(O)=O,-0.489
[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,3.866
CC1=CC=C(OP(=O)(OC2=CC=C(C)C=C2)OC2=CC=C(C)C=C2)C=C1,6.089
CCOP(=O)(OCC)OCC,-0.439
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,5.86
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.938
CCCCOP(=O)(CCCC)OCCCC,2.7
COP(=S)(OC)SCC1=NC(N)=NC(N)=N1,3.069
CC1=CC(=O)CC(C)(C)C1,1.061
CC(C)(\N=N\C(C)(C)C#N)C#N,2.671
CC(C)=CCCC(C)(O)C=C,1.987
BrCC(Br)Br,2.727
C[C@@H](Br)CBr,2.15
CC(C)CBr,2.432
CCC(C)C,3.177
CC(=C)C=C,2.026
CC(C)CN,-1.136
CC(C)CO,-0.059
CC(C)C=O,-0.091
CC(=C)C=O,0.147
CC(Cl)CCl,1.606
ClCC(Cl)=C,1.713
CCC(C)=O,-0.49
CC(=O)CCl,0.012
CCC(Cl)Cl,1.622
ClCC(Cl)Cl,1.463
ClC=C(Cl)Cl,2.011
NC(=O)CCl,0.017
CCC(O)=O,-1.13
OC(=O)CCl,-0.958
CNC(C)=O,-1.136
NNC(N)=S,0.96
COC(C)=O,-0.516
CC(=O)OO,-1.119
CC[N+]([O-])=O,0.194
BrC(Br)C(Br)Br,2.707
CC(C)C(C)C,3.583
CC(C)C(O)=O,-0.278
ClC(Cl)C(Cl)Cl,1.773
NC(=S)C(N)=S,2.513
CC(=C)C(O)=O,-0.014
OC(=O)C(Cl)Cl,-0.89
CC(C)[N+]([O-])=O,0.719
BrC(Br)C(=O)C(Br)(Br)Br,6.656
CN(C)[C@H]1C2[C@@H](O)C3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,3.168
CC1(C)C2CCC(C2)C1=C,4.472
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,3.279
CC(C)(OO)C1=CC=CC=C1,1.039
COS(=O)(=O)C1=CC=CC=C1,1.742
CC(C)C1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,3.414
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,5.769
CCC(C)(C)C1=CC=C(O)C=C1,2.99
CC(C)(O)C1CCC(C)(O)CC1,1.236
CC1=CCC2CC1C2(C)C,4.738
CCC(N)C(O)=O,-0.311
COC(=O)C(C)=C,0.824
CC(O)C(N)C(O)=O,-0.227
NC1=C(C=CC2=CC=CC=C12)S(O)(=O)=O,2.161
O=C1NS(=O)(=O)C2=C1C=CC=C2,1.661
NC1=CC=C(\C=C\C2=CC=C(N)C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O,2.756
NC1=CC=C2C=CC=CC2=C1S(O)(=O)=O,1.736
C[C@H](CCC(O)=O)C1CCC2C3C(CC(=O)[C@]12C)[C@@]1(C)CCC(=O)CC1CC3=O,3.35
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,3.368
OC1=CC(O)=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O,4.602
OC1=C(O)C2=C(C=C1)C(=O)C1=C(O)C=CC(O)=C1C2=O,5.023
OC1=CC=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O,6.398
CC(=O)C[C@@H](C1=CC=C(Cl)C=C1)C1=C(O)C2=CC=CC=C2OC1=O,5.836
OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,3.263
CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,5.854
CNC1=CC=CC2=C1C(=O)C1=C(C=CC=C1)C2=O,6.3
NC1=CC=CC2=C1C(=O)C1=C(C=CC=C1)C2=O,5.872
OC1=C(C(O)=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1.662
NC1=CC=CC2=C1C(=CC=C2)S(O)(=O)=O,3.048
CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,2.426
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,4.107
C1CC2=C3C1=CC=CC3=CC=C2,4.597
CC1=CNC2=CC=CC=C12,2.421
C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12,3.494
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.954
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,3.817
OC1=CC=CC2=C1C=CC=C2O,2.987
CN1C=NC2=C1C(=O)NC(=O)N2C,2.737
CC1=CC(C2=C(C=C(N)C(C)=C2)S(O)(=O)=O)=C(C=C1N)S(O)(=O)=O,2.217
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2,3.648
CC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,4.699
O=C1C(=O)C2=CC=CC=C2C2=CC=CC=C12,4.443
C1=CC=C(C=C1)C1=CC=CC=C1C1=CC=CC=C1,5.269
OC1=CC2=C(C=C1)C(=O)C1=C(C=CC(O)=C1)C2=O,5.889
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,4.917
O=C1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,5.188
CCOC(=O)C1=CC=CC=C1C(=O)OCC,2.313
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,4.652
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,4.395
CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,6.825
NC1=C2C=CC=CC2=C(C=C1)S(O)(=O)=O,2.857
NC1=CC=CC2=C(C=CC=C12)S(O)(=O)=O,2.349
C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,5.19
C1=CC=C2C(C=CC3=C2C=CC=N3)=C1,3.357
CCC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(=O)CC)=C1I,2.808
CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O,1.508
OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl,3.078
CC(=O)NC1=C(I)C=C(I)C(C(O)=O)=C1I,2.639
O=C1NC(=O)C2=C1C=CC=C2,2.611
O=C1OC(=O)C2=C1C=CC=C2,1.378
OC(=O)C1=C(C=CC=C1)C(=O)C1=CC=C(O)C=C1,2.584
O=NN(C1=CC=CC=C1)C1=CC=CC=C1,3.753
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,4.181
OC(=O)C1=C2C=CC=CC2=CC=C1,3.301
OC(=O)C1=CC=CC2=C1N=CC=C2,1.744
NC1=CC2=C(C=CC=C2C=C1)S(O)(=O)=O,2.571
NC1=CC2=C(C=C(C=C2C=C1)S(O)(=O)=O)S(O)(=O)=O,0.518
C1C2=C(C=CC=C2)C2=C1C=CC=C2,4.993
N1C2=CC=CC=C2C2=C1C=CC=C2,4.968
COC1=CC(C=O)=CC(OC)=C1OC,2.12
OC(=O)CC1=C2C=CC=CC2=CC=C1,2.647
NC(=S)NC1=C2C=CC=CC2=CC=C1,2.528
OC1=CC(=O)NC2=C1C=CC=C2,3.792
O=C1NC(=O)C2=C(N1)C=CC=C2,3.099
CN1C2CCC1C[C@H](C2)OC(=O)C(O)C1=CC=CC=C1,1.44
OC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,3.588
CC(C)CCOC(=O)C1=CC=CC=C1O,3.157
OCCOC(=O)C1=CC=CC=C1O,1.157
CC(=O)NC(CC1=CNC2=C1C=CC=C2)C(O)=O,2.312
O=N(=O)OC1COC2C(COC12)ON(=O)=O,2.633
COC1=C(Cl)C=C(Cl)C=C1Cl,4.325
ClC1=C2N=CN=C2N=CN1,1.49
OC(=O)CC1=CNC2=C1C=CC=C2,2.067
ClC1=CC=CC(Cl)=C1Cl,4.003
CC1=CC=CC(C)=C1N,1.168
OC(C(O)C(O)=O)C(O)=O,-0.589
BrC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,9.537
CC1=C(C)C(C)=C(C)C(C)=C1C,5.839
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,4.279
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,0.1
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,1.287
CC1=CC(O)=CC(C)=C1Cl,2.797
OC1=C(Cl)C=C(Cl)C=C1Cl,2.392
CCC(CC)C(O)=O,0.81
OC(=O)C1=CSC=C1,1.474
OC(=O)C1=CC=CO1,0.48
CC(=O)C1=CC=CS1,0.955
CC(C)(C)C1=C(O)C=CC=C1,2.332
CC1=C(C=CC=C1)S(N)(=O)=O,2.024
OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,1.617
CC1=CC=C(N)C(=C1)S(O)(=O)=O,0.767
CC1=CC=C(C(N)=C1)S(O)(=O)=O,2.126
OC(=O)C1=C(Br)C=CC=C1,2.034
OC(=O)C1=C(I)C=CC=C1,2.731
CC1=CC=CC=C1[N+]([O-])=O,2.324
NC1=CC=CC=C1[N+]([O-])=O,1.973
OC1=C(C=CC=C1)[N+]([O-])=O,1.745
CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,3.665
[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O,2.669
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1.256
NC(=O)C1=C(C=CC=C1)C(N)=O,2.437
OC(=O)C1=CC=CC=C1C(O)=O,1.377
OC(=O)C1=C(N=CC=C1)C(O)=O,1.182
OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O,1.259
OC(=O)CC1=C(C=CC=C1)C(O)=O,1.052
[O-][N+](=O)C1=CC(Cl)=CC=C1Cl,4.137
NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,2.538
OC1=CC=C(Cl)C=C1N(=O)=O,3.09
OC[C@@H](O)[C@H]1OC(=O)C(O)=C1O,-0.356
OCC(O)C(O)C1OC(=O)C(O)C1O,-0.335
CC(C)C1=C(O)C=C(C)C(Cl)=C1,2.266
[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1Cl,3.887
CC(C)C1CCC(C)CC1O,2.535
CC(C)[C@@H]1CC[C@@H](C)CC1=O,2.351
OC(=O)C1=CC=C(O)C=C1O,1.426
OCC1=CC=CC=C1O,0.295
COC1=CC=CC=C1N,0.99
COC1=C(O)C=CC=C1,0.822
BrC1=C2C=CC=CC2=CC=C1,4.347
CC1=C2C=CC=CC2=CC=C1,3.741
ClC1=C2C=CC=CC2=CC=C1,3.971
IC1=CC=CC2=CC=CC=C12,4.533
OC1=CC=CC2=CC=CC=C12,2.221
N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,3.563
OC1=C(C=CC=C1)C1=CC=CC=C1,2.386
OC(C(O)=O)C1=CC=CC=C1,-0.075
CO\C(=C/C(O)=O)C(=O)C(C)=C,0.93
OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,-0.52
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,2.827
OC(C1=CC=CC=C1)C1=CC=CC=C1,2.549
N#CC1=CC=CC=C1C#N,2.511
C1CCC2CCCCC2C1,5.192
C1=CC=C2N=CC=NC2=C1,-0.705
C1=CC2=CC=CC=C2C=C1,3.616
C1=CC2=C(C=C1)N=CC=C2,1.325
COC1=C(C=CC=C1)[N+]([O-])=O,1.957
NC1=CC2=C(C=CC=C2)C=C1,2.879
O=C1OC2=C(C=CC=C2)C=C1,1.886
CCN(CC)C1=CC=CC=C1,3.028
C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,2.602
CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,2.638
CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1,2.639
NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(N)C=C1,4.912
C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=CC=C1,5.183
C1=CC2=CC3=CC4=CC=CC=C4C=C3C=C2C=C1,8.18
OC1=CC2=C(C=CC=C2)C=C1O,2.738
CCN(CCO)C1=CC=CC=C1,1.917
BrC1=CC=C(C=C1)C1=CC=CC=C1,5.553
OC1=CC=C(C=C1)C1=CC=CC=C1,3.481
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,2.758
CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.311
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=CC=C1,5.209
NC1=CC2=CC=C(C=C2C=C1)S(O)(=O)=O,3.27
COC1=CC(C=O)=C(OC)C=C1,2.32
CC(=O)C1=CC2=CC=CC=C2C=C1,2.796
OC(=O)C1=CC=C2C=CC=CC2=C1,3.564
OC(=O)C1=NC2=C(C=CC=C2)C=C1,1.092
COC1=CC=CC=C1OCC(O)CO,0.598
COC1=CC=C(CC=C)C=C1OC,2.552
CC1=CC2=C(C=C1)C=CC(C)=N2,1.941
COC(=O)C1=CC=CC=C1,1.812
COC(=O)C1=CC=CN=C1,0.46
CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,2.539
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,2.963
OC(=O)CCCOC1=C(Cl)C=C(Cl)C(Cl)=C1,3.829
CNCC(C)C1=CC=CC=C1,1.095
CCOC(=O)C1=CC=CC=C1,2.319
CC(=O)CC(=O)C1=CC=CC=C1,2.627
O=C(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,4.355
CCOC(=O)C1=CC=C(N)C=C1,2.101
CC(C)COC(=O)C1=CC=C(N)C=C1,2.944
CCCCOC(=O)C1=CC=C(N)C=C1,2.761
CCCCOC(=O)C1=CC=C(O)C=C1,2.972
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,4.425
O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N1CCCCC1,3.853
CC1=C(OCC(O)=O)C=CC(Cl)=C1,2.503
OC(=O)COC1=C(Cl)C=C(Cl)C=C1,2.514
CCCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,3.78
CC1=C(OCCCC(O)=O)C=CC(Cl)=C1,3.678
OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,3.734
CCCC(O)C(CC)CO,0.542
CCN(CC)C(=S)SCC(Cl)=C,3.35
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,3.239
N1N=NC2=C1C=CC=C2,0.779
S1C=CC2=C1C=CC=C2,3.014
C\C(=N/O)\C(\C)=N\O,2.287
CC1=C(C)C=CC=C1,2.776
CC1=C(O)C=CC=C1,0.621
CC1=C(Cl)C=CC=C1,2.53
CC1=C(N)C=CC=C1,0.81
NC1=C(N)C=CC=C1,0.428
OC1=CC=CC=C1Cl,1.056
CC1=CC(C)=C(C)C=C1,3.324
CC1=CC=C(N)C=C1C,1.504
CC1=CC(Cl)=C(Cl)C=C1,3.792
NC1=CC(Cl)=C(Cl)C=C1,3.246
OC1=CC=C(Cl)C(Cl)=C1,1.246
CCOC(=O)C(=O)OCC,0.608
CC1=CC(C)=C(C)C=C1C,4.586
ClC1=CC(Cl)=C(Cl)C=C1Cl,5.56
C1OC1C1=CC=CC=C1,1.603
ClCC(Br)CBr,2.284
OCC(Br)CBr,0.622
CCC(C)CC,3.683
ClCC(Cl)CCl,1.926
OC(CCl)CCl,0.115
OCC(O)CCl,-0.956
CC\C(C)=N\O,-0.06
COC(=O)C=C,0.241
CC1CCCC1,3.302
CC1CCCO1,-0.208
CC(OP(C)(F)=O)C(C)(C)C,0.938
CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C,3.77
CC(C)N(CCO)C(C)C,1.083
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,1.546
NC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,2.153
COC1=CC=C(N)C(=C1)[N+]([O-])=O,3.147
[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,4.403
CCOP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl,6.109
OC1=C(Cl)C=C(Cl)C=C1SC1=C(O)C(Cl)=CC(Cl)=C1,4.949
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.3
COC1=C(O)C=CC(CC=C)=C1,1.824
CC1=C(N)C=CC(=C1)\N=N\C1=C(C)C=CC=C1,4.508
CCCC(C)C(O)=O,0.889
CCOC(=O)C(C)=C,1.325
CCN(CC)C(=S)SSC(=S)N(CC)CC,4.86
CC(C)COC(=O)C(C)C,2.159
CC(C)COC(=O)C(C)=C,2.039
CCCCOC(=O)C(C)=C,2.25
CCC(CC)CO,1.407
OCC1CCCO1,-0.991
OCC1=CC=CO1,-1.008
O=CC1=CC=CO1,0.113
CC(C)(C)C1=CC=CC=C1,3.658
NS(=O)(=O)C1=CC=CC=C1,1.563
NC1=CC(=CC=C1)C(F)(F)F,1.47
CC(C)(C)C1=CC(O)=C(O)C=C1,1.92
